time,time,Main Price,Prev Close,Open,Bid,Ask,Volume
29-9-2018  6:22:45,29-9-2018  6:22:45,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:23:1,29-9-2018  6:23:1,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:23:18,29-9-2018  6:23:18,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:23:34,29-9-2018  6:23:34,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:23:51,29-9-2018  6:23:51,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:24:7,29-9-2018  6:24:7,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:24:23,29-9-2018  6:24:23,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:24:39,29-9-2018  6:24:39,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:24:55,29-9-2018  6:24:55,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:25:11,29-9-2018  6:25:11,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:25:27,29-9-2018  6:25:27,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:25:43,29-9-2018  6:25:43,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:25:59,29-9-2018  6:25:59,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:26:16,29-9-2018  6:26:16,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:26:32,29-9-2018  6:26:32,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:26:48,29-9-2018  6:26:48,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:27:7,29-9-2018  6:27:7,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:27:23,29-9-2018  6:27:23,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:27:39,29-9-2018  6:27:39,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:27:56,29-9-2018  6:27:56,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:28:12,29-9-2018  6:28:12,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:28:27,29-9-2018  6:28:27,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:28:44,29-9-2018  6:28:44,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:29:0,29-9-2018  6:29:0,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:29:16,29-9-2018  6:29:16,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:29:32,29-9-2018  6:29:32,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:29:48,29-9-2018  6:29:48,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:30:4,29-9-2018  6:30:4,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:30:20,29-9-2018  6:30:20,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:30:36,29-9-2018  6:30:36,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:30:52,29-9-2018  6:30:52,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:31:8,29-9-2018  6:31:8,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:31:24,29-9-2018  6:31:24,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:31:40,29-9-2018  6:31:40,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:31:57,29-9-2018  6:31:57,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
29-9-2018  6:32:13,29-9-2018  6:32:13,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1418879
