time,time,Main Price,Prev Close,Open,Bid,Ask,Volume
30-9-2018  5:39:18,30-9-2018  5:39:18,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:39:34,30-9-2018  5:39:34,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:39:51,30-9-2018  5:39:51,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:40:7,30-9-2018  5:40:7,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:40:23,30-9-2018  5:40:23,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:40:39,30-9-2018  5:40:39,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:40:55,30-9-2018  5:40:55,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:41:11,30-9-2018  5:41:11,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:41:27,30-9-2018  5:41:27,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:41:43,30-9-2018  5:41:43,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:41:59,30-9-2018  5:41:59,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:42:15,30-9-2018  5:42:15,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:42:31,30-9-2018  5:42:31,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:42:47,30-9-2018  5:42:47,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:43:3,30-9-2018  5:43:3,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:43:19,30-9-2018  5:43:19,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:43:35,30-9-2018  5:43:35,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:43:51,30-9-2018  5:43:51,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:44:7,30-9-2018  5:44:7,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:44:23,30-9-2018  5:44:23,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:44:39,30-9-2018  5:44:39,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:44:55,30-9-2018  5:44:55,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:45:11,30-9-2018  5:45:11,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:45:26,30-9-2018  5:45:26,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:45:43,30-9-2018  5:45:43,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:46:7,30-9-2018  5:46:7,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:46:23,30-9-2018  5:46:23,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:46:39,30-9-2018  5:46:39,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:46:55,30-9-2018  5:46:55,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:47:11,30-9-2018  5:47:11,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:47:27,30-9-2018  5:47:27,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:47:43,30-9-2018  5:47:43,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:47:59,30-9-2018  5:47:59,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:48:15,30-9-2018  5:48:15,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:48:32,30-9-2018  5:48:32,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:48:48,30-9-2018  5:48:48,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:49:4,30-9-2018  5:49:4,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:49:20,30-9-2018  5:49:20,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:49:36,30-9-2018  5:49:36,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:49:53,30-9-2018  5:49:53,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:50:9,30-9-2018  5:50:9,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:50:25,30-9-2018  5:50:25,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:50:42,30-9-2018  5:50:42,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:50:58,30-9-2018  5:50:58,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:51:14,30-9-2018  5:51:14,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:51:30,30-9-2018  5:51:30,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:51:46,30-9-2018  5:51:46,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:52:3,30-9-2018  5:52:3,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:52:19,30-9-2018  5:52:19,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:52:35,30-9-2018  5:52:35,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:52:51,30-9-2018  5:52:51,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:53:7,30-9-2018  5:53:7,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:53:23,30-9-2018  5:53:23,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:53:39,30-9-2018  5:53:39,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:53:56,30-9-2018  5:53:56,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:54:12,30-9-2018  5:54:12,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:54:28,30-9-2018  5:54:28,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:54:44,30-9-2018  5:54:44,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:55:0,30-9-2018  5:55:0,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:55:16,30-9-2018  5:55:16,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:55:32,30-9-2018  5:55:32,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:55:48,30-9-2018  5:55:48,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:56:4,30-9-2018  5:56:4,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:56:20,30-9-2018  5:56:20,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:56:36,30-9-2018  5:56:36,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:56:52,30-9-2018  5:56:52,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:57:8,30-9-2018  5:57:8,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:57:24,30-9-2018  5:57:24,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:57:40,30-9-2018  5:57:40,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:57:56,30-9-2018  5:57:56,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:58:12,30-9-2018  5:58:12,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:58:28,30-9-2018  5:58:28,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:58:44,30-9-2018  5:58:44,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:59:0,30-9-2018  5:59:0,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:59:16,30-9-2018  5:59:16,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:59:32,30-9-2018  5:59:32,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  5:59:48,30-9-2018  5:59:48,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:0:4,30-9-2018  6:0:4,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:0:20,30-9-2018  6:0:20,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:0:36,30-9-2018  6:0:36,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:0:52,30-9-2018  6:0:52,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:1:8,30-9-2018  6:1:8,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:1:24,30-9-2018  6:1:24,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:1:40,30-9-2018  6:1:40,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:1:56,30-9-2018  6:1:56,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:2:12,30-9-2018  6:2:12,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:2:28,30-9-2018  6:2:28,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:2:44,30-9-2018  6:2:44,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:3:0,30-9-2018  6:3:0,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:3:16,30-9-2018  6:3:16,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:3:32,30-9-2018  6:3:32,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:3:48,30-9-2018  6:3:48,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:4:4,30-9-2018  6:4:4,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:4:20,30-9-2018  6:4:20,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:4:36,30-9-2018  6:4:36,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:4:52,30-9-2018  6:4:52,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:5:8,30-9-2018  6:5:8,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:5:24,30-9-2018  6:5:24,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:5:40,30-9-2018  6:5:40,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:5:56,30-9-2018  6:5:56,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:6:12,30-9-2018  6:6:12,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:6:28,30-9-2018  6:6:28,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:6:44,30-9-2018  6:6:44,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:7:1,30-9-2018  6:7:1,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:7:17,30-9-2018  6:7:17,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:7:33,30-9-2018  6:7:33,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:7:49,30-9-2018  6:7:49,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:8:5,30-9-2018  6:8:5,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:8:21,30-9-2018  6:8:21,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:8:37,30-9-2018  6:8:37,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:8:53,30-9-2018  6:8:53,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:9:9,30-9-2018  6:9:9,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:9:26,30-9-2018  6:9:26,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:9:42,30-9-2018  6:9:42,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:9:58,30-9-2018  6:9:58,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:10:14,30-9-2018  6:10:14,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:10:30,30-9-2018  6:10:30,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:10:46,30-9-2018  6:10:46,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:11:2,30-9-2018  6:11:2,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:11:18,30-9-2018  6:11:18,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:11:34,30-9-2018  6:11:34,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:11:50,30-9-2018  6:11:50,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:12:6,30-9-2018  6:12:6,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:12:22,30-9-2018  6:12:22,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:12:39,30-9-2018  6:12:39,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:12:54,30-9-2018  6:12:54,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:13:11,30-9-2018  6:13:11,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:13:27,30-9-2018  6:13:27,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:13:42,30-9-2018  6:13:42,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:13:58,30-9-2018  6:13:58,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:14:14,30-9-2018  6:14:14,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:14:31,30-9-2018  6:14:31,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:14:47,30-9-2018  6:14:47,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:15:3,30-9-2018  6:15:3,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:15:19,30-9-2018  6:15:19,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:15:35,30-9-2018  6:15:35,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:15:51,30-9-2018  6:15:51,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:16:7,30-9-2018  6:16:7,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:16:23,30-9-2018  6:16:23,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:16:39,30-9-2018  6:16:39,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:16:55,30-9-2018  6:16:55,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:17:11,30-9-2018  6:17:11,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:17:27,30-9-2018  6:17:27,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:17:43,30-9-2018  6:17:43,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:17:59,30-9-2018  6:17:59,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:18:15,30-9-2018  6:18:15,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:18:31,30-9-2018  6:18:31,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:18:47,30-9-2018  6:18:47,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:19:3,30-9-2018  6:19:3,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:19:19,30-9-2018  6:19:19,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:19:35,30-9-2018  6:19:35,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:19:51,30-9-2018  6:19:51,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:20:7,30-9-2018  6:20:7,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:20:24,30-9-2018  6:20:24,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:20:40,30-9-2018  6:20:40,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:20:56,30-9-2018  6:20:56,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:21:12,30-9-2018  6:21:12,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:21:28,30-9-2018  6:21:28,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:21:44,30-9-2018  6:21:44,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:22:0,30-9-2018  6:22:0,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:22:16,30-9-2018  6:22:16,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:22:32,30-9-2018  6:22:32,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:22:48,30-9-2018  6:22:48,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:23:4,30-9-2018  6:23:4,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:23:20,30-9-2018  6:23:20,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:23:36,30-9-2018  6:23:36,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:23:52,30-9-2018  6:23:52,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:24:8,30-9-2018  6:24:8,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:24:24,30-9-2018  6:24:24,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:24:40,30-9-2018  6:24:40,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:24:56,30-9-2018  6:24:56,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:25:12,30-9-2018  6:25:12,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:25:29,30-9-2018  6:25:29,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:25:44,30-9-2018  6:25:44,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:26:0,30-9-2018  6:26:0,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:26:16,30-9-2018  6:26:16,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:26:32,30-9-2018  6:26:32,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:26:48,30-9-2018  6:26:48,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:27:4,30-9-2018  6:27:4,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:27:20,30-9-2018  6:27:20,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:27:36,30-9-2018  6:27:36,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:27:53,30-9-2018  6:27:53,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
30-9-2018  6:28:8,30-9-2018  6:28:8,1193.47,1194.64,1191.87,1193.71 x 800,1194.90 x 900,1420526
