time,time,Main Price,Prev Close,Open,Bid,Ask,Volume
30-9-2018  5:37:7,30-9-2018  5:37:7,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:37:23,30-9-2018  5:37:23,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:37:39,30-9-2018  5:37:39,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:37:55,30-9-2018  5:37:55,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:38:11,30-9-2018  5:38:11,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:38:27,30-9-2018  5:38:27,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:38:44,30-9-2018  5:38:44,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:39:0,30-9-2018  5:39:0,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:39:16,30-9-2018  5:39:16,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:39:32,30-9-2018  5:39:32,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:39:48,30-9-2018  5:39:48,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:40:4,30-9-2018  5:40:4,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:40:20,30-9-2018  5:40:20,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:40:36,30-9-2018  5:40:36,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:40:52,30-9-2018  5:40:52,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:41:8,30-9-2018  5:41:8,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:41:24,30-9-2018  5:41:24,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:41:40,30-9-2018  5:41:40,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:41:56,30-9-2018  5:41:56,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:42:12,30-9-2018  5:42:12,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:42:28,30-9-2018  5:42:28,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:42:44,30-9-2018  5:42:44,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:43:0,30-9-2018  5:43:0,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:43:16,30-9-2018  5:43:16,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:43:32,30-9-2018  5:43:32,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:43:48,30-9-2018  5:43:48,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:44:4,30-9-2018  5:44:4,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:44:20,30-9-2018  5:44:20,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:44:36,30-9-2018  5:44:36,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:44:52,30-9-2018  5:44:52,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:45:8,30-9-2018  5:45:8,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:45:24,30-9-2018  5:45:24,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:45:41,30-9-2018  5:45:41,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:46:4,30-9-2018  5:46:4,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:46:20,30-9-2018  5:46:20,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:46:36,30-9-2018  5:46:36,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:46:52,30-9-2018  5:46:52,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:47:8,30-9-2018  5:47:8,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:47:24,30-9-2018  5:47:24,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:47:40,30-9-2018  5:47:40,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:47:56,30-9-2018  5:47:56,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:48:13,30-9-2018  5:48:13,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:48:29,30-9-2018  5:48:29,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:48:45,30-9-2018  5:48:45,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:49:1,30-9-2018  5:49:1,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:49:17,30-9-2018  5:49:17,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:49:34,30-9-2018  5:49:34,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:49:50,30-9-2018  5:49:50,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:50:6,30-9-2018  5:50:6,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:50:22,30-9-2018  5:50:22,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:50:39,30-9-2018  5:50:39,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:50:55,30-9-2018  5:50:55,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:51:11,30-9-2018  5:51:11,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:51:27,30-9-2018  5:51:27,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:51:44,30-9-2018  5:51:44,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:52:0,30-9-2018  5:52:0,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:52:16,30-9-2018  5:52:16,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:52:32,30-9-2018  5:52:32,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:52:48,30-9-2018  5:52:48,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:53:4,30-9-2018  5:53:4,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:53:21,30-9-2018  5:53:21,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:53:37,30-9-2018  5:53:37,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:53:53,30-9-2018  5:53:53,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:54:9,30-9-2018  5:54:9,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:54:25,30-9-2018  5:54:25,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:54:41,30-9-2018  5:54:41,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:54:58,30-9-2018  5:54:58,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:55:14,30-9-2018  5:55:14,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:55:30,30-9-2018  5:55:30,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:55:45,30-9-2018  5:55:45,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:56:2,30-9-2018  5:56:2,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:56:18,30-9-2018  5:56:18,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:56:34,30-9-2018  5:56:34,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:56:50,30-9-2018  5:56:50,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:57:6,30-9-2018  5:57:6,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:57:21,30-9-2018  5:57:21,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:57:37,30-9-2018  5:57:37,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:57:53,30-9-2018  5:57:53,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:58:10,30-9-2018  5:58:10,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:58:26,30-9-2018  5:58:26,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:58:42,30-9-2018  5:58:42,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:58:58,30-9-2018  5:58:58,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:59:13,30-9-2018  5:59:13,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:59:30,30-9-2018  5:59:30,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  5:59:46,30-9-2018  5:59:46,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:0:1,30-9-2018  6:0:1,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:0:17,30-9-2018  6:0:17,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:0:33,30-9-2018  6:0:33,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:0:49,30-9-2018  6:0:49,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:1:5,30-9-2018  6:1:5,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:1:22,30-9-2018  6:1:22,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:1:38,30-9-2018  6:1:38,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:1:54,30-9-2018  6:1:54,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:2:10,30-9-2018  6:2:10,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:2:26,30-9-2018  6:2:26,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:2:42,30-9-2018  6:2:42,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:2:58,30-9-2018  6:2:58,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:3:13,30-9-2018  6:3:13,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:3:29,30-9-2018  6:3:29,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:3:45,30-9-2018  6:3:45,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:4:1,30-9-2018  6:4:1,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:4:17,30-9-2018  6:4:17,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:4:33,30-9-2018  6:4:33,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:4:49,30-9-2018  6:4:49,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:5:5,30-9-2018  6:5:5,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:5:21,30-9-2018  6:5:21,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:5:38,30-9-2018  6:5:38,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:5:54,30-9-2018  6:5:54,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:6:10,30-9-2018  6:6:10,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:6:26,30-9-2018  6:6:26,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:6:42,30-9-2018  6:6:42,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:6:58,30-9-2018  6:6:58,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:7:14,30-9-2018  6:7:14,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:7:30,30-9-2018  6:7:30,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:7:46,30-9-2018  6:7:46,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:8:2,30-9-2018  6:8:2,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:8:18,30-9-2018  6:8:18,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:8:35,30-9-2018  6:8:35,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:8:51,30-9-2018  6:8:51,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:9:7,30-9-2018  6:9:7,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:9:23,30-9-2018  6:9:23,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:9:39,30-9-2018  6:9:39,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:9:55,30-9-2018  6:9:55,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:10:11,30-9-2018  6:10:11,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:10:27,30-9-2018  6:10:27,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:10:43,30-9-2018  6:10:43,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:10:59,30-9-2018  6:10:59,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:11:15,30-9-2018  6:11:15,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:11:31,30-9-2018  6:11:31,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:11:47,30-9-2018  6:11:47,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:12:4,30-9-2018  6:12:4,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:12:20,30-9-2018  6:12:20,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:12:36,30-9-2018  6:12:36,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:12:52,30-9-2018  6:12:52,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:13:8,30-9-2018  6:13:8,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:13:24,30-9-2018  6:13:24,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:13:40,30-9-2018  6:13:40,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:13:56,30-9-2018  6:13:56,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:14:12,30-9-2018  6:14:12,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:14:28,30-9-2018  6:14:28,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:14:44,30-9-2018  6:14:44,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:15:0,30-9-2018  6:15:0,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:15:16,30-9-2018  6:15:16,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:15:32,30-9-2018  6:15:32,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:15:48,30-9-2018  6:15:48,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:16:4,30-9-2018  6:16:4,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:16:20,30-9-2018  6:16:20,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:16:36,30-9-2018  6:16:36,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:16:52,30-9-2018  6:16:52,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:17:8,30-9-2018  6:17:8,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:17:25,30-9-2018  6:17:25,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:17:40,30-9-2018  6:17:40,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:17:56,30-9-2018  6:17:56,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:18:12,30-9-2018  6:18:12,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:18:28,30-9-2018  6:18:28,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:18:45,30-9-2018  6:18:45,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:19:1,30-9-2018  6:19:1,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:19:17,30-9-2018  6:19:17,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:19:33,30-9-2018  6:19:33,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:19:49,30-9-2018  6:19:49,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:20:5,30-9-2018  6:20:5,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:20:21,30-9-2018  6:20:21,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:20:37,30-9-2018  6:20:37,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:20:53,30-9-2018  6:20:53,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:21:9,30-9-2018  6:21:9,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:21:25,30-9-2018  6:21:25,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:21:41,30-9-2018  6:21:41,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:21:57,30-9-2018  6:21:57,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:22:13,30-9-2018  6:22:13,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:22:29,30-9-2018  6:22:29,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:22:45,30-9-2018  6:22:45,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:23:1,30-9-2018  6:23:1,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:23:17,30-9-2018  6:23:17,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:23:33,30-9-2018  6:23:33,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:23:49,30-9-2018  6:23:49,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:24:6,30-9-2018  6:24:6,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:24:22,30-9-2018  6:24:22,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:24:37,30-9-2018  6:24:37,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:24:54,30-9-2018  6:24:54,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:25:10,30-9-2018  6:25:10,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:25:26,30-9-2018  6:25:26,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:25:42,30-9-2018  6:25:42,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:25:58,30-9-2018  6:25:58,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:26:14,30-9-2018  6:26:14,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:26:30,30-9-2018  6:26:30,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:26:46,30-9-2018  6:26:46,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:27:1,30-9-2018  6:27:1,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:27:18,30-9-2018  6:27:18,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:27:33,30-9-2018  6:27:33,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:27:50,30-9-2018  6:27:50,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:28:6,30-9-2018  6:28:6,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:28:22,30-9-2018  6:28:22,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
30-9-2018  6:28:38,30-9-2018  6:28:38,27.07,27.75,27.75,27.00 x 800,27.10 x 1000,16947573
