time,time,Main Price,Prev Close,Open,Bid,Ask,Volume
30-9-2018  5:29:5,30-9-2018  5:29:5,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:29:21,30-9-2018  5:29:21,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:29:37,30-9-2018  5:29:37,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:29:53,30-9-2018  5:29:53,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:30:10,30-9-2018  5:30:10,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:30:26,30-9-2018  5:30:26,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:30:42,30-9-2018  5:30:42,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:30:58,30-9-2018  5:30:58,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:31:15,30-9-2018  5:31:15,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:31:31,30-9-2018  5:31:31,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:31:47,30-9-2018  5:31:47,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:32:3,30-9-2018  5:32:3,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:32:19,30-9-2018  5:32:19,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:32:35,30-9-2018  5:32:35,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:32:51,30-9-2018  5:32:51,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:33:7,30-9-2018  5:33:7,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:33:23,30-9-2018  5:33:23,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:33:39,30-9-2018  5:33:39,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:33:55,30-9-2018  5:33:55,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:34:11,30-9-2018  5:34:11,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:34:28,30-9-2018  5:34:28,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:34:44,30-9-2018  5:34:44,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:35:0,30-9-2018  5:35:0,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:35:16,30-9-2018  5:35:16,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:35:32,30-9-2018  5:35:32,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:35:48,30-9-2018  5:35:48,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:36:4,30-9-2018  5:36:4,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:36:20,30-9-2018  5:36:20,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:36:36,30-9-2018  5:36:36,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:36:52,30-9-2018  5:36:52,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:37:9,30-9-2018  5:37:9,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:37:25,30-9-2018  5:37:25,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:37:41,30-9-2018  5:37:41,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:37:56,30-9-2018  5:37:56,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:38:13,30-9-2018  5:38:13,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:38:29,30-9-2018  5:38:29,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:38:45,30-9-2018  5:38:45,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:39:1,30-9-2018  5:39:1,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:39:17,30-9-2018  5:39:17,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:39:33,30-9-2018  5:39:33,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:39:49,30-9-2018  5:39:49,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:40:5,30-9-2018  5:40:5,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:40:21,30-9-2018  5:40:21,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:40:38,30-9-2018  5:40:38,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:40:54,30-9-2018  5:40:54,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:41:9,30-9-2018  5:41:9,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:41:25,30-9-2018  5:41:25,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:41:41,30-9-2018  5:41:41,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:41:57,30-9-2018  5:41:57,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:42:13,30-9-2018  5:42:13,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:42:29,30-9-2018  5:42:29,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:42:46,30-9-2018  5:42:46,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:43:1,30-9-2018  5:43:1,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:43:17,30-9-2018  5:43:17,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:43:33,30-9-2018  5:43:33,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:43:49,30-9-2018  5:43:49,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:44:6,30-9-2018  5:44:6,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:44:22,30-9-2018  5:44:22,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:44:37,30-9-2018  5:44:37,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:44:53,30-9-2018  5:44:53,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:45:9,30-9-2018  5:45:9,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:45:25,30-9-2018  5:45:25,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:45:42,30-9-2018  5:45:42,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:46:6,30-9-2018  5:46:6,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:46:22,30-9-2018  5:46:22,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:46:38,30-9-2018  5:46:38,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:46:54,30-9-2018  5:46:54,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:47:10,30-9-2018  5:47:10,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:47:26,30-9-2018  5:47:26,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:47:42,30-9-2018  5:47:42,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:47:58,30-9-2018  5:47:58,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:48:14,30-9-2018  5:48:14,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:48:30,30-9-2018  5:48:30,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:48:46,30-9-2018  5:48:46,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:49:2,30-9-2018  5:49:2,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:49:19,30-9-2018  5:49:19,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:49:35,30-9-2018  5:49:35,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:49:51,30-9-2018  5:49:51,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:50:8,30-9-2018  5:50:8,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:50:23,30-9-2018  5:50:23,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:50:40,30-9-2018  5:50:40,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:50:56,30-9-2018  5:50:56,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:51:12,30-9-2018  5:51:12,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:51:29,30-9-2018  5:51:29,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:51:45,30-9-2018  5:51:45,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:52:1,30-9-2018  5:52:1,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:52:17,30-9-2018  5:52:17,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:52:34,30-9-2018  5:52:34,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:52:50,30-9-2018  5:52:50,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:53:6,30-9-2018  5:53:6,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:53:22,30-9-2018  5:53:22,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:53:38,30-9-2018  5:53:38,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:53:54,30-9-2018  5:53:54,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:54:10,30-9-2018  5:54:10,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:54:26,30-9-2018  5:54:26,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:54:43,30-9-2018  5:54:43,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:54:59,30-9-2018  5:54:59,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:55:15,30-9-2018  5:55:15,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:55:31,30-9-2018  5:55:31,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:55:47,30-9-2018  5:55:47,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:56:3,30-9-2018  5:56:3,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:56:19,30-9-2018  5:56:19,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:56:35,30-9-2018  5:56:35,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:56:51,30-9-2018  5:56:51,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:57:7,30-9-2018  5:57:7,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:57:23,30-9-2018  5:57:23,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:57:39,30-9-2018  5:57:39,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:57:55,30-9-2018  5:57:55,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:58:11,30-9-2018  5:58:11,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:58:27,30-9-2018  5:58:27,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:58:43,30-9-2018  5:58:43,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:58:59,30-9-2018  5:58:59,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:59:15,30-9-2018  5:59:15,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:59:31,30-9-2018  5:59:31,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  5:59:47,30-9-2018  5:59:47,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:0:3,30-9-2018  6:0:3,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:0:18,30-9-2018  6:0:18,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:0:35,30-9-2018  6:0:35,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:0:51,30-9-2018  6:0:51,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:1:7,30-9-2018  6:1:7,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:1:23,30-9-2018  6:1:23,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:1:39,30-9-2018  6:1:39,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:1:55,30-9-2018  6:1:55,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:2:11,30-9-2018  6:2:11,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:2:27,30-9-2018  6:2:27,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:2:43,30-9-2018  6:2:43,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:2:59,30-9-2018  6:2:59,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
30-9-2018  6:3:15,30-9-2018  6:3:15,225.74,224.95,224.79,225.82 x 800,225.93 x 800,28141939
