,time,Main Price,Prev Close,Open,Bid,Ask,Volume
191,28-9-2018  14:47:52,225.01,224.95,224.79,224.96 x 800,224.96 x 800,27964356
192,28-9-2018  14:48:8,225.01,224.95,224.79,224.96 x 800,224.96 x 800,27964356
193,28-9-2018  14:48:25,225.01,224.95,224.79,224.96 x 800,224.97 x 800,27964356
194,28-9-2018  14:48:40,225.02,224.95,224.79,224.94 x 800,224.97 x 800,27964356
195,28-9-2018  14:48:57,225.03,224.95,224.79,224.94 x 800,224.97 x 800,27964356
196,28-9-2018  14:49:13,225.01,224.95,224.79,224.94 x 800,224.87 x 800,27964356
197,28-9-2018  14:49:29,225.0425,224.95,224.79,224.94 x 800,224.87 x 800,27964356
198,28-9-2018  14:49:46,225.035,224.95,224.79,224.920 x 1000,224.870 x 800,27964356
199,28-9-2018  14:50:2,225.04,224.95,224.79,224.92 x 1000,224.96 x 800,27964356
200,28-9-2018  14:50:18,225.05,224.95,224.79,224.92 x 1000,224.96 x 800,27964356
201,28-9-2018  14:50:34,225.03,224.95,224.79,225.02 x 1000,224.96 x 800,27964356
202,28-9-2018  14:50:50,225.051,224.95,224.79,225.020 x 1000,225.040 x 800,27964356
203,28-9-2018  14:51:7,225.06,224.95,224.79,225.020 x 1000,225.040 x 800,27964356
204,28-9-2018  14:51:23,225.13,224.95,224.79,224.98 x 1400,225.04 x 800,27964356
205,28-9-2018  14:51:40,225.09,224.95,224.79,224.98 x 1400,224.99 x 800,27964356
206,28-9-2018  14:51:56,225.08,224.95,224.79,224.98 x 1400,224.99 x 800,27964356
207,28-9-2018  14:52:12,225.15,224.95,224.79,225.02 x 1400,224.99 x 800,27964356
208,28-9-2018  14:52:28,225.13,224.95,224.79,225.02 x 1400,225.04 x 800,27964356
209,28-9-2018  14:52:44,225.15,224.95,224.79,225.02 x 1400,225.04 x 800,27964356
210,28-9-2018  14:53:0,225.18,224.95,224.79,225.01 x 1400,225.04 x 800,27964356
211,28-9-2018  14:53:16,225.145,224.95,224.79,225.010 x 1400,225.000 x 800,27964356
212,28-9-2018  14:53:33,225.15,224.95,224.79,225.01 x 1400,225.00 x 800,27964356
213,28-9-2018  14:53:50,225.1899,224.95,224.79,225.0400 x 1400,225.0000 x 800,27964356
214,28-9-2018  14:54:6,225.19,224.95,224.79,225.040 x 1400,225.040 x 800,27964356
215,28-9-2018  14:54:22,225.185,224.95,224.79,225.040 x 1400,225.040 x 800,27964356
216,28-9-2018  14:54:38,225.192,224.95,224.79,225.06 x 1400,225.04 x 800,27964356
217,28-9-2018  14:54:55,225.19,224.95,224.79,225.06 x 1400,225.07 x 800,27964356
218,28-9-2018  14:55:11,225.2499,224.95,224.79,225.0600 x 1400,225.0700 x 800,27964356
219,28-9-2018  14:55:27,225.26,224.95,224.79,224.97 x 1400,225.07 x 800,27964356
220,28-9-2018  14:55:43,225.32,224.95,224.79,224.97 x 1400,225.01 x 800,27964356
221,28-9-2018  14:55:59,225.27,224.95,224.79,224.97 x 1400,225.01 x 800,27964356
222,28-9-2018  14:56:16,225.33,224.95,224.79,225.04 x 1400,225.01 x 800,27964356
223,28-9-2018  14:56:32,225.3524,224.95,224.79,225.0400 x 1400,225.0600 x 800,27964356
224,28-9-2018  14:56:48,225.37,224.95,224.79,225.04 x 1400,225.06 x 800,27964356
225,28-9-2018  14:57:4,225.35,224.95,224.79,225.04 x 1400,225.06 x 800,27964356
226,28-9-2018  14:57:20,225.29,224.95,224.79,225.04 x 1400,225.06 x 800,27964356
227,28-9-2018  14:57:37,225.27,224.95,224.79,225.04 x 1400,225.06 x 800,27964356
228,28-9-2018  14:57:54,225.3,224.95,224.79,225.03 x 1400,225.06 x 800,27964356
229,28-9-2018  14:58:10,225.39,224.95,224.79,225.03 x 1400,225.06 x 800,27964356
230,28-9-2018  14:58:26,225.3178,224.95,224.79,225.0300 x 1400,225.0600 x 800,27964356
231,28-9-2018  14:58:43,225.33,224.95,224.79,225.10 x 1400,225.11 x 800,27964356
232,28-9-2018  14:58:59,225.4135,224.95,224.79,225.100 x 1400,225.110 x 800,27964356
233,28-9-2018  14:59:16,225.37,224.95,224.79,225.10 x 1400,225.11 x 800,27964356
234,28-9-2018  14:59:32,225.47,224.95,224.79,225.09 x 1400,225.10 x 800,27964356
235,28-9-2018  14:59:49,225.52,224.95,224.79,225.09 x 1400,225.10 x 800,27964356
236,28-9-2018  15:0:5,225.43,224.95,224.79,225.09 x 1400,225.10 x 800,27964356
237,28-9-2018  15:0:21,225.465,224.95,224.79,225.070 x 1400,225.070 x 800,27964356
238,28-9-2018  15:0:38,225.43,224.95,224.79,225.07 x 1400,225.07 x 800,27964356
239,28-9-2018  15:0:54,225.48,224.95,224.79,225.07 x 1400,225.07 x 800,27964356
240,28-9-2018  15:1:10,225.49,224.95,224.79,225.04 x 1400,225.05 x 800,27964356
241,28-9-2018  15:1:28,225.49,224.95,224.79,225.04 x 1400,225.05 x 800,27964356
242,28-9-2018  15:1:44,225.467,224.95,224.79,225.040 x 1400,225.050 x 800,27964356
243,28-9-2018  15:2:1,225.44,224.95,224.79,225.00 x 1400,225.02 x 800,27964356
244,28-9-2018  15:2:16,225.45,224.95,224.79,225.00 x 1400,225.02 x 800,27964356
245,28-9-2018  15:2:33,225.46,224.95,224.79,225.00 x 1400,225.02 x 800,27964356
246,28-9-2018  15:2:49,225.46,224.95,224.79,225.00 x 1400,225.01 x 800,27964356
247,28-9-2018  15:3:6,225.42,224.95,224.79,225.00 x 1400,225.01 x 800,27964356
248,28-9-2018  15:3:22,225.38,224.95,224.79,225.0000 x 1400,225.0100 x 800,27964356
249,28-9-2018  15:3:38,225.35,224.95,224.79,225.00 x 1400,225.01 x 800,27964356
250,28-9-2018  15:3:54,225.36,224.95,224.79,225.00 x 1400,225.01 x 800,27964356
251,28-9-2018  15:4:18,225.31,224.95,224.79,225.00 x 1400,225.02 x 800,27964356
252,28-9-2018  15:4:35,225.34,224.95,224.79,225.00 x 1400,225.02 x 800,27964356
253,28-9-2018  15:4:51,225.33,224.95,224.79,225.00 x 1400,225.02 x 800,27964356
254,28-9-2018  15:5:8,225.32,224.95,224.79,225.00 x 1400,225.02 x 800,27964356
255,28-9-2018  15:5:24,225.35,224.95,224.79,225.04 x 1400,225.05 x 800,27964356
256,28-9-2018  15:5:41,225.32,224.95,224.79,225.04 x 1400,225.05 x 800,27964356
257,28-9-2018  15:5:57,225.31,224.95,224.79,225.04 x 1400,225.05 x 800,27964356
258,28-9-2018  15:6:13,225.23,224.95,224.79,225.040 x 1400,225.050 x 800,27964356
259,28-9-2018  15:6:30,225.2801,224.95,224.79,225.0400 x 1400,225.0500 x 800,27964356
260,28-9-2018  15:6:46,225.26,224.95,224.79,225.10 x 1400,225.10 x 800,27964356
261,28-9-2018  15:7:2,225.2733,224.95,224.79,225.1000 x 1400,225.1000 x 800,27964356
262,28-9-2018  15:7:18,225.22,224.95,224.79,225.10 x 1400,225.10 x 800,27964356
263,28-9-2018  15:7:42,225.22,224.95,224.79,225.13 x 1400,225.13 x 800,27964356
264,28-9-2018  15:8:6,225.22,224.95,224.79,225.13 x 1400,225.13 x 800,27964356
265,28-9-2018  15:8:22,225.2399,224.95,224.79,225.1300 x 1400,225.1300 x 800,27964356
266,28-9-2018  15:8:39,225.22,224.95,224.79,225.15 x 1400,225.15 x 800,27964356
267,28-9-2018  15:8:55,225.22,224.95,224.79,225.15 x 1400,225.15 x 800,27964356
268,28-9-2018  15:9:11,225.2,224.95,224.79,225.19 x 900,225.15 x 800,27964356
269,28-9-2018  15:9:28,225.1782,224.95,224.79,225.1900 x 900,225.2000 x 800,27964356
270,28-9-2018  15:9:44,225.17,224.95,224.79,225.19 x 900,225.20 x 800,27964356
271,28-9-2018  15:10:0,225.145,224.95,224.79,225.180 x 900,225.200 x 800,27964356
272,28-9-2018  15:10:17,225.14,224.95,224.79,225.18 x 900,225.20 x 800,27964356
273,28-9-2018  15:10:33,225.15,224.95,224.79,225.18 x 900,225.20 x 800,27964356
274,28-9-2018  15:10:49,225.15,224.95,224.79,225.32 x 900,225.32 x 800,27964356
275,28-9-2018  15:11:5,225.14,224.95,224.79,225.320 x 900,225.320 x 800,27964356
276,28-9-2018  15:11:22,225.12,224.95,224.79,225.320 x 900,225.320 x 800,27964356
277,28-9-2018  15:11:38,225.16,224.95,224.79,225.33 x 900,225.37 x 800,27964356
278,28-9-2018  15:11:54,225.14,224.95,224.79,225.33 x 900,225.37 x 800,27964356
279,28-9-2018  15:12:10,225.13,224.95,224.79,225.34 x 900,225.37 x 800,27964356
280,28-9-2018  15:12:27,225.13,224.95,224.79,225.34 x 900,225.29 x 800,27964356
281,28-9-2018  15:12:43,225.18,224.95,224.79,225.3400 x 900,225.2900 x 800,27964356
282,28-9-2018  15:13:0,225.14,224.95,224.79,225.34 x 900,225.29 x 800,27964356
283,28-9-2018  15:13:16,225.14,224.95,224.79,225.34 x 900,225.35 x 800,27964356
284,28-9-2018  15:13:32,225.1103,224.95,224.79,225.3400 x 900,225.3500 x 800,27964356
285,28-9-2018  15:13:48,225.09,224.95,224.79,225.34 x 900,225.35 x 800,27964356
286,28-9-2018  15:14:5,225.1,224.95,224.79,225.36 x 900,225.37 x 800,27964356
287,28-9-2018  15:14:21,225.075,224.95,224.79,225.3600 x 900,225.3700 x 800,27964356
288,28-9-2018  15:14:37,225.09,224.95,224.79,225.450 x 900,225.480 x 800,27964356
289,28-9-2018  15:14:53,225.1,224.95,224.79,225.45 x 900,225.48 x 800,27964356
290,28-9-2018  15:15:10,225.07,224.95,224.79,225.45 x 900,225.48 x 800,27964356
291,28-9-2018  15:15:26,225.04,224.95,224.79,225.46 x 900,225.48 x 800,27964356
292,28-9-2018  15:15:42,225.04,224.95,224.79,225.46 x 900,225.48 x 800,27964356
293,28-9-2018  15:15:58,225.02,224.95,224.79,225.46 x 900,225.48 x 800,27964356
294,28-9-2018  15:16:14,225.05,224.95,224.79,225.46 x 900,225.48 x 800,27964356
295,28-9-2018  15:16:30,225.012,224.95,224.79,225.480 x 900,225.490 x 800,27964356
296,28-9-2018  15:16:47,225.01,224.95,224.79,225.48 x 900,225.49 x 800,27964356
297,28-9-2018  15:17:3,225.01,224.95,224.79,225.46 x 900,225.47 x 800,27964356
298,28-9-2018  15:17:20,225.0585,224.95,224.79,225.4600 x 900,225.4700 x 800,27964356
299,28-9-2018  15:17:36,225.0967,224.95,224.79,225.4600 x 900,225.4700 x 800,27964356
300,28-9-2018  15:17:53,225.03,224.95,224.79,225.47 x 900,225.48 x 800,27964356
301,28-9-2018  15:18:9,225.06,224.95,224.79,225.47 x 900,225.48 x 800,27964356
302,28-9-2018  15:18:25,225.0528,224.95,224.79,225.4700 x 900,225.4800 x 800,27964356
303,28-9-2018  15:18:41,225.07,224.95,224.79,225.36 x 900,225.38 x 800,27964356
304,28-9-2018  15:18:58,225.07,224.95,224.79,225.36 x 900,225.38 x 800,27964356
305,28-9-2018  15:19:14,225.07,224.95,224.79,225.36 x 900,225.38 x 800,27964356
306,28-9-2018  15:19:30,225.05,224.95,224.79,225.32 x 900,225.34 x 800,27964356
307,28-9-2018  15:19:46,225.0616,224.95,224.79,225.3200 x 900,225.3400 x 800,27964356
308,28-9-2018  15:20:2,225.08,224.95,224.79,225.32 x 900,225.34 x 800,27964356
309,28-9-2018  15:20:19,225.065,224.95,224.79,225.300 x 900,225.310 x 800,27964356
310,28-9-2018  15:20:35,225.11,224.95,224.79,225.3000 x 900,225.3100 x 800,27964356
311,28-9-2018  15:20:51,225.125,224.95,224.79,225.30 x 900,225.31 x 800,27964356
312,28-9-2018  15:21:7,225.165,224.95,224.79,225.300 x 900,225.310 x 800,27964356
313,28-9-2018  15:21:24,225.18,224.95,224.79,225.3000 x 900,225.3100 x 800,27964356
314,28-9-2018  15:21:40,225.1307,224.95,224.79,225.3000 x 900,225.3100 x 800,27964356
315,28-9-2018  15:21:56,225.24,224.95,224.79,225.23 x 900,225.25 x 800,27964356
316,28-9-2018  15:22:13,225.19,224.95,224.79,225.23 x 900,225.25 x 800,27964356
317,28-9-2018  15:22:29,225.25,224.95,224.79,225.20 x 900,225.20 x 800,27964356
318,28-9-2018  15:22:45,225.28,224.95,224.79,225.20 x 900,225.20 x 800,27964356
319,28-9-2018  15:23:2,225.22,224.95,224.79,225.20 x 900,225.20 x 800,27964356
320,28-9-2018  15:23:18,225.2239,224.95,224.79,225.20 x 900,225.20 x 800,27964356
321,28-9-2018  15:23:34,225.21,224.95,224.79,225.24 x 900,225.25 x 800,27964356
322,28-9-2018  15:23:50,225.24,224.95,224.79,225.24 x 900,225.25 x 800,27964356
323,28-9-2018  15:24:6,225.18,224.95,224.79,225.20 x 900,225.21 x 800,27964356
324,28-9-2018  15:24:23,225.1365,224.95,224.79,225.2000 x 900,225.2100 x 800,27964356
325,28-9-2018  15:24:39,225.14,224.95,224.79,225.20 x 900,225.21 x 800,27964356
