,time,Main Price,Prev Close,Open,Bid,Ask,Volume
1,28-9-2018  13:56:17,1191.03,1194.64,1191.87,1190.32 x 800,1190.74 x 800,1414690
2,28-9-2018  13:56:34,1191.03,1194.64,1191.87,1190.32 x 800,1190.74 x 800,1414690
3,28-9-2018  13:56:50,1191.03,1194.64,1191.87,1190.32 x 800,1190.71 x 800,1414690
4,28-9-2018  13:57:7,1190.7,1194.64,1191.87,1190.32 x 800,1190.71 x 800,1414690
5,28-9-2018  13:57:23,1190.57,1194.64,1191.87,1190.32 x 800,1190.71 x 800,1414690
6,28-9-2018  13:57:40,1190.33,1194.64,1191.87,1190.32 x 800,1190.71 x 800,1414690
7,28-9-2018  13:57:56,1190.53,1194.64,1191.87,1190.310 x 800,1190.740 x 800,1414690
8,28-9-2018  13:58:13,1190.505,1194.64,1191.87,1190.310 x 800,1190.740 x 800,1414690
9,28-9-2018  13:58:29,1190.505,1194.64,1191.87,1190.310 x 800,1190.740 x 800,1414690
10,28-9-2018  13:58:45,1190.505,1194.64,1191.87,1190.300 x 800,1190.570 x 800,1414690
11,28-9-2018  13:59:2,1190.45,1194.64,1191.87,1190.31 x 800,1190.74 x 800,1414690
12,28-9-2018  13:59:18,1190.68,1194.64,1191.87,1190.32 x 800,1190.57 x 800,1414690
13,28-9-2018  13:59:35,1190.23,1194.64,1191.87,1190.32 x 800,1190.73 x 800,1414690
14,28-9-2018  13:59:51,1190.23,1194.64,1191.87,1190.32 x 800,1190.73 x 800,1414690
15,28-9-2018  14:0:7,1190.23,1194.64,1191.87,1190.32 x 800,1190.86 x 800,1414690
16,28-9-2018  14:0:24,1190.23,1194.64,1191.87,1190.32 x 800,1190.86 x 800,1414690
17,28-9-2018  14:0:40,1190.23,1194.64,1191.87,1190.3300 x 800,1190.8600 x 800,1414690
18,28-9-2018  14:0:57,1190.23,1194.64,1191.87,1190.33 x 800,1190.86 x 800,1414690
19,28-9-2018  14:1:13,1190.23,1194.64,1191.87,1190.33 x 800,1190.86 x 800,1414690
20,28-9-2018  14:1:29,1190.23,1194.64,1191.87,1190.37 x 800,1190.85 x 800,1414690
21,28-9-2018  14:1:46,1188.972,1194.64,1191.87,1190.370 x 800,1190.650 x 800,1414690
22,28-9-2018  14:2:2,1188.972,1194.64,1191.87,1190.370 x 800,1190.650 x 800,1414690
23,28-9-2018  14:2:18,1188.97,1194.64,1191.87,1190.30 x 800,1190.65 x 800,1414690
24,28-9-2018  14:2:35,1188.97,1194.64,1191.87,1190.30 x 800,1190.65 x 800,1414690
25,28-9-2018  14:2:51,1188.97,1194.64,1191.87,1190.30 x 800,1190.65 x 800,1414690
26,28-9-2018  14:3:8,1188.97,1194.64,1191.87,1190.30 x 800,1190.65 x 800,1414690
27,28-9-2018  14:3:24,1188.97,1194.64,1191.87,1189.88 x 800,1190.51 x 800,1414690
28,28-9-2018  14:3:40,1189.59,1194.64,1191.87,1189.88 x 800,1190.51 x 800,1414690
29,28-9-2018  14:3:57,1189.53,1194.64,1191.87,1189.88 x 800,1190.51 x 800,1414690
30,28-9-2018  14:4:13,1189.15,1194.64,1191.87,1190.21 x 800,1190.79 x 800,1414690
31,28-9-2018  14:4:29,1189.15,1194.64,1191.87,1190.21 x 800,1190.79 x 800,1414690
32,28-9-2018  14:4:46,1189.15,1194.64,1191.87,1190.21 x 800,1190.79 x 800,1414690
33,28-9-2018  14:5:2,1189.15,1194.64,1191.87,1190.2100 x 800,1190.7900 x 800,1414690
34,28-9-2018  14:5:19,1189.15,1194.64,1191.87,1190.460 x 800,1190.840 x 800,1414690
35,28-9-2018  14:5:36,1189.15,1194.64,1191.87,1190.46 x 800,1190.84 x 800,1414690
36,28-9-2018  14:5:52,1189.15,1194.64,1191.87,1190.88 x 800,1191.36 x 800,1414690
37,28-9-2018  14:6:8,1189.15,1194.64,1191.87,1190.88 x 800,1191.36 x 800,1414690
38,28-9-2018  14:6:25,1189.15,1194.64,1191.87,1190.88 x 800,1191.36 x 800,1414690
39,28-9-2018  14:6:41,1189.15,1194.64,1191.87,1190.88 x 800,1191.36 x 800,1414690
40,28-9-2018  14:6:57,1189.16,1194.64,1191.87,1191.09 x 800,1191.53 x 800,1414690
41,28-9-2018  14:7:22,1188.86,1194.64,1191.87,1191.09 x 800,1191.53 x 800,1414690
42,28-9-2018  14:7:38,1189.13,1194.64,1191.87,1191.09 x 800,1191.53 x 800,1414690
43,28-9-2018  14:7:55,1189.13,1194.64,1191.87,1191.09 x 800,1191.66 x 800,1414690
44,28-9-2018  14:8:11,1189.13,1194.64,1191.87,1191.09 x 800,1192.00 x 800,1414690
45,28-9-2018  14:8:27,1189.13,1194.64,1191.87,1191.09 x 800,1192.00 x 800,1414690
46,28-9-2018  14:8:43,1189.14,1194.64,1191.87,1191.09 x 800,1192.00 x 800,1414690
47,28-9-2018  14:9:0,1189.34,1194.64,1191.87,1191.090 x 800,1192.000 x 800,1414690
48,28-9-2018  14:9:16,1189.34,1194.64,1191.87,1191.09 x 800,1192.00 x 800,1414690
49,28-9-2018  14:9:32,1189.34,1194.64,1191.87,1191.17 x 800,1191.62 x 800,1414690
50,28-9-2018  14:9:48,1189.34,1194.64,1191.87,1191.17 x 800,1191.62 x 800,1414690
51,28-9-2018  14:10:5,1189.34,1194.64,1191.87,1191.17 x 800,1191.65 x 800,1414690
52,28-9-2018  14:10:21,1189.34,1194.64,1191.87,1191.17 x 800,1191.65 x 800,1414690
53,28-9-2018  14:10:38,1189.34,1194.64,1191.87,1191.17 x 800,1191.65 x 800,1414690
54,28-9-2018  14:10:54,1189.43,1194.64,1191.87,1191.17 x 800,1191.65 x 800,1414690
55,28-9-2018  14:11:11,1189.25,1194.64,1191.87,1191.17 x 800,1191.65 x 800,1414690
56,28-9-2018  14:11:27,1189.25,1194.64,1191.87,1190.53 x 800,1191.13 x 800,1414690
57,28-9-2018  14:11:43,1189.055,1194.64,1191.87,1190.530 x 800,1191.130 x 800,1414690
58,28-9-2018  14:11:59,1189.055,1194.64,1191.87,1190.530 x 800,1191.130 x 800,1414690
59,28-9-2018  14:12:15,1189.21,1194.64,1191.87,1190.53 x 800,1191.13 x 800,1414690
60,28-9-2018  14:12:31,1189.96,1194.64,1191.87,1190.52 x 800,1190.76 x 800,1414690
61,28-9-2018  14:12:48,1189.34,1194.64,1191.87,1190.52 x 800,1190.76 x 800,1414690
62,28-9-2018  14:13:4,1189.89,1194.64,1191.87,1190.52 x 800,1190.76 x 800,1414690
63,28-9-2018  14:13:20,1189.44,1194.64,1191.87,1190.52 x 800,1190.76 x 800,1414690
64,28-9-2018  14:13:36,1189.44,1194.64,1191.87,1190.52 x 800,1190.76 x 800,1414690
65,28-9-2018  14:13:52,1189.59,1194.64,1191.87,1190.21 x 800,1190.66 x 800,1414690
66,28-9-2018  14:14:8,1189.59,1194.64,1191.87,1190.21 x 800,1190.67 x 800,1414690
67,28-9-2018  14:14:24,1189.78,1194.64,1191.87,1190.21 x 800,1190.67 x 800,1414690
68,28-9-2018  14:14:41,1189.78,1194.64,1191.87,1190.21 x 800,1190.67 x 800,1414690
69,28-9-2018  14:14:58,1189.78,1194.64,1191.87,1190.02 x 800,1190.67 x 800,1414690
70,28-9-2018  14:15:14,1189.78,1194.64,1191.87,1190.02 x 800,1190.67 x 800,1414690
71,28-9-2018  14:15:30,1189.78,1194.64,1191.87,1190.02 x 800,1190.67 x 800,1414690
72,28-9-2018  14:15:46,1189.78,1194.64,1191.87,1190.15 x 800,1190.59 x 800,1414690
73,28-9-2018  14:16:2,1189.78,1194.64,1191.87,1190.15 x 800,1190.59 x 800,1414690
74,28-9-2018  14:16:19,1189.425,1194.64,1191.87,1190.150 x 800,1190.590 x 800,1414690
75,28-9-2018  14:16:35,1189.44,1194.64,1191.87,1189.92 x 800,1190.59 x 800,1414690
76,28-9-2018  14:16:51,1189.44,1194.64,1191.87,1189.92 x 800,1190.59 x 800,1414690
77,28-9-2018  14:17:8,1189.44,1194.64,1191.87,1189.92 x 800,1190.59 x 800,1414690
78,28-9-2018  14:17:24,1189.44,1194.64,1191.87,1189.12 x 800,1190.23 x 800,1414690
79,28-9-2018  14:17:40,1190.11,1194.64,1191.87,1189.12 x 800,1190.23 x 800,1414690
80,28-9-2018  14:17:56,1190.475,1194.64,1191.87,1189.120 x 800,1190.230 x 800,1414690
81,28-9-2018  14:18:12,1190.475,1194.64,1191.87,1189.120 x 800,1190.230 x 800,1414690
82,28-9-2018  14:18:28,1190.475,1194.64,1191.87,1189.00 x 800,1189.52 x 800,1414690
83,28-9-2018  14:18:44,1190.33,1194.64,1191.87,1189.00 x 800,1189.46 x 800,1414690
84,28-9-2018  14:19:0,1190.425,1194.64,1191.87,1189.000 x 800,1189.460 x 800,1414690
85,28-9-2018  14:19:16,1190.43,1194.64,1191.87,1189.15 x 800,1189.88 x 800,1414690
86,28-9-2018  14:19:33,1190.53,1194.64,1191.87,1189.15 x 800,1189.88 x 800,1414690
87,28-9-2018  14:19:49,1190.515,1194.64,1191.87,1189.150 x 800,1189.880 x 800,1414690
88,28-9-2018  14:20:5,1190.47,1194.64,1191.87,1189.0400 x 800,1189.5000 x 800,1414690
