time,time,Main Price,Prev Close,Open,Bid,Ask,Volume
1-10-2018  10:31:5,1-10-2018  10:31:5,1209.05,1193.47,1199.89,1206.97 x 800,1207.81 x 900,1420526
1-10-2018  10:31:21,1-10-2018  10:31:21,1209.05,1193.47,1199.89,1206.97 x 800,1207.81 x 900,1420526
1-10-2018  10:31:37,1-10-2018  10:31:37,1209.05,1193.47,1199.89,1206.97 x 800,1207.81 x 900,1420526
1-10-2018  10:31:53,1-10-2018  10:31:53,1208.29,1193.47,1199.89,1206.97 x 800,1207.81 x 900,1420526
1-10-2018  10:32:9,1-10-2018  10:32:9,1208.3,1193.47,1199.89,1207.29 x 800,1207.61 x 900,1420526
1-10-2018  10:32:25,1-10-2018  10:32:25,1208.33,1193.47,1199.89,1207.29 x 800,1207.61 x 900,1420526
1-10-2018  10:32:41,1-10-2018  10:32:41,1207.7101,1193.47,1199.89,1207.2900 x 800,1207.6700 x 900,1420526
1-10-2018  10:32:58,1-10-2018  10:32:58,1207.7101,1193.47,1199.89,1207.2900 x 800,1207.6700 x 900,1420526
1-10-2018  10:33:14,1-10-2018  10:33:14,1208.005,1193.47,1199.89,1207.540 x 800,1208.250 x 900,1420526
1-10-2018  10:33:30,1-10-2018  10:33:30,1208.05,1193.47,1199.89,1207.54 x 800,1208.25 x 900,1420526
1-10-2018  10:33:46,1-10-2018  10:33:46,1208.1,1193.47,1199.89,1207.54 x 800,1208.25 x 900,1420526
1-10-2018  10:34:3,1-10-2018  10:34:3,1207.65,1193.47,1199.89,1207.54 x 800,1208.25 x 900,1420526
1-10-2018  10:34:19,1-10-2018  10:34:19,1207.65,1193.47,1199.89,1207.54 x 800,1208.25 x 900,1420526
1-10-2018  10:34:35,1-10-2018  10:34:35,1207.37,1193.47,1199.89,1207.54 x 800,1208.27 x 900,1420526
1-10-2018  10:34:51,1-10-2018  10:34:51,1207.29,1193.47,1199.89,1207.81 x 800,1208.27 x 900,1420526
1-10-2018  10:35:7,1-10-2018  10:35:7,1207.29,1193.47,1199.89,1207.81 x 800,1208.27 x 900,1420526
1-10-2018  10:35:23,1-10-2018  10:35:23,1206.45,1193.47,1199.89,1207.81 x 800,1208.39 x 900,1420526
1-10-2018  10:35:39,1-10-2018  10:35:39,1206.48,1193.47,1199.89,1207.54 x 800,1208.39 x 900,1420526
1-10-2018  10:35:56,1-10-2018  10:35:56,1206.49,1193.47,1199.89,1207.54 x 800,1208.39 x 900,1420526
1-10-2018  10:36:12,1-10-2018  10:36:12,1206.48,1193.47,1199.89,1207.54 x 800,1208.39 x 900,1420526
1-10-2018  10:36:28,1-10-2018  10:36:28,1206.23,1193.47,1199.89,1207.88 x 800,1208.36 x 900,1420526
1-10-2018  10:36:44,1-10-2018  10:36:44,1206.23,1193.47,1199.89,1207.880 x 800,1208.360 x 900,1420526
1-10-2018  10:37:0,1-10-2018  10:37:0,1206.052,1193.47,1199.89,1208.020 x 800,1208.360 x 900,1420526
1-10-2018  10:37:17,1-10-2018  10:37:17,1205.54,1193.47,1199.89,1208.02 x 800,1208.36 x 900,1420526
1-10-2018  10:37:33,1-10-2018  10:37:33,1205.0901,1193.47,1199.89,1208.0200 x 800,1208.6400 x 900,1420526
1-10-2018  10:37:49,1-10-2018  10:37:49,1205.15,1193.47,1199.89,1208.02 x 800,1208.64 x 900,1420526
1-10-2018  10:38:5,1-10-2018  10:38:5,1205.28,1193.47,1199.89,1207.41 x 800,1207.99 x 900,1420526
1-10-2018  10:38:21,1-10-2018  10:38:21,1205.39,1193.47,1199.89,1207.410 x 800,1207.990 x 900,1420526
1-10-2018  10:38:37,1-10-2018  10:38:37,1205.39,1193.47,1199.89,1207.4100 x 800,1207.9900 x 900,1420526
1-10-2018  10:38:53,1-10-2018  10:38:53,1205.39,1193.47,1199.89,1207.4100 x 800,1207.9900 x 900,1420526
1-10-2018  10:39:9,1-10-2018  10:39:9,1205.39,1193.47,1199.89,1207.2400 x 800,1207.8400 x 900,1420526
1-10-2018  10:39:25,1-10-2018  10:39:25,1205.24,1193.47,1199.89,1207.24 x 800,1207.84 x 900,1420526
1-10-2018  10:39:41,1-10-2018  10:39:41,1205.21,1193.47,1199.89,1207.24 x 800,1207.84 x 900,1420526
1-10-2018  10:39:57,1-10-2018  10:39:57,1205.46,1193.47,1199.89,1207.28 x 800,1207.85 x 900,1420526
1-10-2018  10:40:13,1-10-2018  10:40:13,1204.98,1193.47,1199.89,1207.28 x 800,1207.85 x 900,1420526
1-10-2018  10:40:29,1-10-2018  10:40:29,1205.1165,1193.47,1199.89,1207.2800 x 800,1207.8500 x 900,1420526
1-10-2018  10:40:45,1-10-2018  10:40:45,1204.86,1193.47,1199.89,1207.97 x 800,1208.44 x 900,1420526
1-10-2018  10:41:2,1-10-2018  10:41:2,1204.66,1193.47,1199.89,1207.97 x 800,1208.44 x 900,1420526
1-10-2018  10:41:18,1-10-2018  10:41:18,1204.68,1193.47,1199.89,1207.97 x 800,1208.44 x 900,1420526
1-10-2018  10:41:34,1-10-2018  10:41:34,1204.68,1193.47,1199.89,1207.81 x 800,1207.98 x 900,1420526
1-10-2018  10:41:51,1-10-2018  10:41:51,1205.13,1193.47,1199.89,1207.81 x 800,1207.98 x 900,1420526
1-10-2018  10:42:7,1-10-2018  10:42:7,1205.01,1193.47,1199.89,1207.81 x 800,1207.98 x 900,1420526
1-10-2018  10:42:22,1-10-2018  10:42:22,1205.01,1193.47,1199.89,1207.8101 x 800,1207.9800 x 900,1420526
1-10-2018  10:42:39,1-10-2018  10:42:39,1204.83,1193.47,1199.89,1207.76 x 800,1208.14 x 900,1420526
1-10-2018  10:42:55,1-10-2018  10:42:55,1204.83,1193.47,1199.89,1207.91 x 800,1208.14 x 900,1420526
1-10-2018  10:43:11,1-10-2018  10:43:11,1205.0,1193.47,1199.89,1207.76 x 800,1208.14 x 900,1420526
1-10-2018  10:43:27,1-10-2018  10:43:27,1205.0,1193.47,1199.89,1207.91 x 800,1208.33 x 900,1420526
1-10-2018  10:43:43,1-10-2018  10:43:43,1205.0,1193.47,1199.89,1207.91 x 800,1208.33 x 900,1420526
1-10-2018  10:43:59,1-10-2018  10:43:59,1205.0,1193.47,1199.89,1207.91 x 800,1208.33 x 900,1420526
1-10-2018  10:44:15,1-10-2018  10:44:15,1204.9801,1193.47,1199.89,1207.9100 x 800,1208.3300 x 900,1420526
