,time,Main Price,Prev Close,Open,Bid,Ask,Volume
65,27-9-2018  11:10:15,29.56,29.01,29.06,29.56 x 1100,29.57 x 800,27013609
66,27-9-2018  11:10:43,29.55,29.01,29.06,29.56 x 1100,29.57 x 800,27013609
67,27-9-2018  11:11:11,29.55,29.01,29.06,29.62 x 1100,29.63 x 1300,27013609
68,27-9-2018  11:11:40,29.53,29.01,29.06,29.65 x 900,29.66 x 800,27013609
69,27-9-2018  11:12:9,29.54,29.01,29.06,29.65 x 900,29.66 x 800,27013609
70,27-9-2018  11:12:37,29.53,29.01,29.06,29.64 x 3000,29.65 x 800,27013609
71,27-9-2018  11:13:6,29.52,29.01,29.06,29.64 x 3000,29.65 x 800,27013609
72,27-9-2018  11:13:35,29.52,29.01,29.06,29.60 x 800,29.61 x 800,27013609
73,27-9-2018  11:14:4,29.5128,29.01,29.06,29.6000 x 800,29.6100 x 800,27013609
74,27-9-2018  11:14:32,29.52,29.01,29.06,29.55 x 1400,29.56 x 1400,27013609
75,27-9-2018  11:15:1,29.51,29.01,29.06,29.58 x 1800,29.59 x 1400,27013609
76,27-9-2018  11:15:29,29.51,29.01,29.06,29.58 x 1800,29.59 x 1400,27013609
77,27-9-2018  11:15:58,29.5127,29.01,29.06,29.5800 x 1800,29.5900 x 800,27013609
78,27-9-2018  11:16:27,29.52,29.01,29.06,29.6100 x 1800,29.6200 x 800,27013609
79,27-9-2018  11:16:55,29.5147,29.01,29.06,29.6200 x 1800,29.6300 x 800,27013609
80,27-9-2018  11:17:24,29.53,29.01,29.06,29.5800 x 900,29.5900 x 1300,27013609
81,27-9-2018  11:17:52,29.53,29.01,29.06,29.58 x 900,29.59 x 1300,27013609
82,27-9-2018  11:18:21,29.53,29.01,29.06,29.53 x 1800,29.54 x 1800,27013609
83,27-9-2018  11:18:50,29.52,29.01,29.06,29.53 x 1800,29.54 x 1800,27013609
84,27-9-2018  11:19:18,29.51,29.01,29.06,29.54 x 1100,29.55 x 3200,27013609
85,27-9-2018  11:19:46,29.51,29.01,29.06,29.5400 x 1100,29.5500 x 3200,27013609
86,27-9-2018  11:20:15,29.53,29.01,29.06,29.56 x 2200,29.57 x 800,27013609
87,27-9-2018  11:20:44,29.5299,29.01,29.06,29.5600 x 2200,29.5700 x 800,27013609
88,27-9-2018  11:21:12,29.52,29.01,29.06,29.58 x 1300,29.59 x 3200,27013609
89,27-9-2018  11:21:41,29.53,29.01,29.06,29.58 x 1300,29.59 x 3200,27013609
90,27-9-2018  11:22:10,29.52,29.01,29.06,29.58 x 2900,29.59 x 800,27013609
91,27-9-2018  11:22:38,29.52,29.01,29.06,29.57 x 800,29.58 x 2900,27013609
92,27-9-2018  11:23:7,29.53,29.01,29.06,29.5700 x 1200,29.5800 x 1400,27013609
93,27-9-2018  11:23:35,29.5301,29.01,29.06,29.5800 x 3200,29.5900 x 1000,27013609
94,27-9-2018  11:24:5,29.545,29.01,29.06,29.5800 x 3200,29.5900 x 1000,27013609
95,27-9-2018  11:24:33,29.53,29.01,29.06,29.57 x 800,29.58 x 2200,27013609
96,27-9-2018  11:25:3,29.54,29.01,29.06,29.57 x 800,29.58 x 2200,27013609
97,27-9-2018  11:25:32,29.56,29.01,29.06,29.5700 x 2200,29.5800 x 1400,27013609
98,27-9-2018  11:26:1,29.545,29.01,29.06,29.540 x 1200,29.550 x 4000,27013609
99,27-9-2018  11:26:30,29.54,29.01,29.06,29.54 x 1800,29.55 x 1800,27013609
100,27-9-2018  11:26:58,29.55,29.01,29.06,29.53 x 800,29.54 x 3000,27013609
101,27-9-2018  11:27:27,29.549,29.01,29.06,29.530 x 800,29.540 x 3000,27013609
102,27-9-2018  11:27:56,29.545,29.01,29.06,29.530 x 800,29.540 x 3200,27013609
103,27-9-2018  11:28:24,29.55,29.01,29.06,29.530 x 800,29.540 x 3200,27013609
