,time,Main Price,Prev Close,Open,Bid,Ask,Volume
1,27-9-2018  10:39:36,225.17,220.42,223.82,225.33 x 1100,225.29 x 800,27886348
2,27-9-2018  10:40:5,225.172,220.42,223.82,225.260 x 1100,225.260 x 800,27886348
3,27-9-2018  10:40:33,225.16,220.42,223.82,225.39 x 1100,225.26 x 800,27886348
4,27-9-2018  10:41:2,225.15,220.42,223.82,225.39 x 1100,225.35 x 800,27886348
5,27-9-2018  10:41:31,225.18,220.42,223.82,225.32 x 1100,225.29 x 800,27886348
6,27-9-2018  10:41:59,225.21,220.42,223.82,225.24 x 1100,225.29 x 800,27886348
7,27-9-2018  10:42:28,225.23,220.42,223.82,225.2400 x 1100,225.3500 x 800,27886348
8,27-9-2018  10:42:57,225.33,220.42,223.82,225.26 x 1100,225.35 x 800,27886348
9,27-9-2018  10:43:26,225.389,220.42,223.82,225.26 x 1100,225.23 x 800,27886348
10,27-9-2018  10:43:55,225.3091,220.42,223.82,225.2000 x 1100,225.1900 x 800,27886348
11,27-9-2018  10:44:23,225.2,220.42,223.82,225.18 x 1100,225.19 x 800,27886348
12,27-9-2018  10:44:52,225.16,220.42,223.82,225.18 x 1100,225.25 x 800,27886348
13,27-9-2018  10:45:22,225.1,220.42,223.82,225.21 x 1100,225.25 x 800,27886348
14,27-9-2018  10:45:51,225.18,220.42,223.82,225.21 x 1100,225.19 x 800,27886348
15,27-9-2018  10:46:20,225.1695,220.42,223.82,225.0900 x 1100,225.1900 x 800,27886348
16,27-9-2018  10:46:48,225.15,220.42,223.82,225.02 x 1100,225.19 x 800,27886348
17,27-9-2018  10:47:17,225.18,220.42,223.82,225.02 x 1100,225.08 x 800,27886348
18,27-9-2018  10:47:46,225.11,220.42,223.82,225.09 x 1100,225.07 x 800,27886348
19,27-9-2018  10:48:16,225.04,220.42,223.82,225.16 x 1100,225.07 x 800,27886348
20,27-9-2018  10:48:45,225.03,220.42,223.82,225.16 x 1100,225.07 x 800,27886348
21,27-9-2018  10:49:14,225.06,220.42,223.82,225.12 x 1100,225.18 x 800,27886348
22,27-9-2018  10:49:42,225.011,220.42,223.82,225.12 x 1100,225.18 x 800,27886348
23,27-9-2018  10:50:11,225.08,220.42,223.82,225.17 x 1100,225.25 x 800,27886348
24,27-9-2018  10:50:40,225.06,220.42,223.82,225.32 x 1100,225.25 x 800,27886348
