time,Main Price
2019-01-24 10:05:00,18.5184
2019-01-24 10:10:00,18.49
2019-01-24 10:15:00,18.525
2019-01-24 10:20:00,18.55
2019-01-24 10:25:00,18.48
2019-01-24 10:30:00,18.53
2019-01-24 10:35:00,18.57
2019-01-24 10:40:00,18.74
2019-01-24 10:45:00,18.68
2019-01-24 10:50:00,18.67
2019-01-24 10:55:00,18.62
2019-01-24 11:00:00,18.68
2019-01-24 11:05:00,18.8498
2019-01-24 11:10:00,18.9759
2019-01-24 11:15:00,18.99
2019-01-24 11:20:00,18.77
2019-01-24 11:25:00,18.72
2019-01-24 11:30:00,18.73
2019-01-24 11:35:00,18.7827
2019-01-24 11:40:00,18.84
2019-01-24 11:45:00,18.96
2019-01-24 11:50:00,18.9266
2019-01-24 11:55:00,18.97
2019-01-24 12:00:00,18.94
2019-01-24 12:05:00,18.99
2019-01-24 12:10:00,19.0
2019-01-24 12:15:00,18.99
2019-01-24 12:20:00,18.8799
2019-01-24 12:25:00,18.9714
2019-01-24 12:30:00,18.95
2019-01-24 12:35:00,18.9659
2019-01-24 12:40:00,18.92
2019-01-24 12:45:00,18.93
2019-01-24 12:50:00,18.92
2019-01-24 12:55:00,18.87
2019-01-24 13:00:00,18.87
2019-01-24 13:05:00,18.92
2019-01-24 13:10:00,18.86
2019-01-24 13:15:00,18.88
2019-01-24 13:20:00,18.9
2019-01-24 13:25:00,18.945
2019-01-24 13:30:00,18.9
2019-01-24 13:35:00,18.87
2019-01-24 13:40:00,18.895
2019-01-24 13:45:00,18.9
2019-01-24 13:50:00,18.83
2019-01-24 13:55:00,18.91
2019-01-24 14:00:00,18.96
2019-01-24 14:05:00,18.94
2019-01-24 14:10:00,18.93
2019-01-24 14:15:00,18.985
2019-01-24 14:20:00,18.995
2019-01-24 14:25:00,18.97
2019-01-24 14:30:00,18.975
2019-01-24 14:35:00,18.96
2019-01-24 14:40:00,18.95
2019-01-24 14:45:00,18.995
2019-01-24 14:50:00,18.98
2019-01-24 14:55:00,18.98
2019-01-24 15:00:00,18.99
2019-01-24 15:05:00,19.01
2019-01-24 15:10:00,18.9901
2019-01-24 15:15:00,19.06
2019-01-24 15:20:00,19.025
2019-01-24 15:25:00,19.0252
2019-01-24 15:30:00,19.02
2019-01-24 15:35:00,19.005
2019-01-24 15:40:00,19.0001
2019-01-24 15:45:00,18.99
2019-01-24 15:50:00,18.995
2019-01-24 15:55:00,19.01
2019-01-24 16:00:00,19.0
2019-01-25 09:35:00,19.5
2019-01-25 09:40:00,19.26
2019-01-25 09:45:00,19.32
2019-01-25 09:50:00,19.44
2019-01-25 09:55:00,19.42
2019-01-25 10:00:00,19.305
2019-01-25 10:05:00,19.4497
2019-01-25 10:10:00,19.4779
2019-01-25 10:15:00,19.392
2019-01-25 10:20:00,19.35
2019-01-25 10:25:00,19.3364
2019-01-25 10:30:00,19.325
2019-01-25 10:35:00,19.47
2019-01-25 10:40:00,19.52
2019-01-25 10:45:00,19.4455
2019-01-25 10:50:00,19.51
2019-01-25 10:55:00,19.5427
2019-01-25 11:00:00,19.49
2019-01-25 11:05:00,19.5246
2019-01-25 11:10:00,19.5649
2019-01-25 11:15:00,19.63
2019-01-25 11:20:00,19.615
2019-01-25 11:25:00,19.6134
2019-01-25 11:30:00,19.615
2019-01-25 11:35:00,19.6767
2019-01-25 11:40:00,19.7
2019-01-25 11:45:00,19.75
2019-01-25 11:50:00,19.8361
2019-01-25 11:55:00,19.81
2019-01-25 12:00:00,19.78
2019-01-25 12:05:00,19.78
2019-01-25 12:10:00,19.8171
2019-01-25 12:15:00,19.76
2019-01-25 12:20:00,19.7782
2019-01-25 12:25:00,19.7816
2019-01-25 12:30:00,19.83
2019-01-25 12:35:00,19.8076
2019-01-25 12:40:00,19.75
2019-01-25 12:45:00,19.64
2019-01-25 12:50:00,19.68
2019-01-25 12:55:00,19.58
2019-01-25 13:00:00,19.570999999999998
2019-01-25 13:05:00,19.58
2019-01-25 13:10:00,19.63
2019-01-25 13:15:00,19.7
2019-01-25 13:20:00,19.65
2019-01-25 13:25:00,19.611
2019-01-25 13:30:00,19.65
2019-01-25 13:35:00,19.595
2019-01-25 13:40:00,19.5799
2019-01-25 13:45:00,19.61
2019-01-25 13:50:00,19.6311
2019-01-25 13:55:00,19.6965
2019-01-25 14:00:00,19.63
2019-01-25 14:05:00,19.6624
2019-01-25 14:10:00,19.76
2019-01-25 14:15:00,19.75
2019-01-25 14:20:00,19.72
2019-01-25 14:25:00,19.72
2019-01-25 14:30:00,19.65
2019-01-25 14:40:00,19.6
2019-01-25 14:45:00,19.6115
2019-01-25 14:50:00,19.68
2019-01-25 14:55:00,19.68
2019-01-25 15:00:00,19.68
2019-01-25 15:05:00,19.66
2019-01-25 15:10:00,19.71
2019-01-25 15:15:00,19.71
2019-01-25 15:20:00,19.7439
2019-01-25 15:25:00,19.755
2019-01-25 15:30:00,19.74
2019-01-25 15:35:00,19.745
2019-01-25 15:40:00,19.67
2019-01-25 15:45:00,19.705
2019-01-25 15:50:00,19.74
2019-01-25 15:55:00,19.85
2019-01-25 16:00:00,19.97
2019-01-28 09:35:00,19.5
2019-01-28 09:40:00,19.1782
2019-01-28 09:45:00,18.9
2019-01-28 09:50:00,19.01
2019-01-28 09:55:00,19.06
2019-01-28 10:00:00,18.8712
2019-01-28 10:05:00,19.02
2019-01-28 10:10:00,19.12
2019-01-28 10:15:00,19.3459
2019-01-28 10:20:00,19.36
2019-01-28 10:25:00,19.387999999999998
2019-01-28 10:30:00,19.45
2019-01-28 10:35:00,19.42
2019-01-28 10:40:00,19.37
2019-01-28 10:45:00,19.31
2019-01-28 10:50:00,19.3173
2019-01-28 10:55:00,19.1899
2019-01-28 11:00:00,19.22
2019-01-28 11:05:00,19.2
2019-01-28 11:10:00,19.25
2019-01-28 11:15:00,19.42
2019-01-28 11:20:00,19.49
2019-01-28 11:25:00,19.56
2019-01-28 11:30:00,19.561
2019-01-28 11:35:00,19.6
2019-01-28 11:40:00,19.52
2019-01-28 11:45:00,19.49
2019-01-28 11:50:00,19.41
2019-01-28 11:55:00,19.45
2019-01-28 12:00:00,19.445
2019-01-28 12:05:00,19.47
2019-01-28 12:10:00,19.4806
2019-01-28 12:15:00,19.4701
2019-01-28 12:20:00,19.4743
2019-01-28 12:25:00,19.485
2019-01-28 12:30:00,19.52
2019-01-28 12:35:00,19.52
2019-01-28 12:40:00,19.47
2019-01-28 12:45:00,19.46
2019-01-28 12:50:00,19.42
2019-01-28 12:55:00,19.36
2019-01-28 13:00:00,19.305
2019-01-28 13:05:00,19.3
2019-01-28 13:10:00,19.31
2019-01-28 13:15:00,19.36
2019-01-28 13:20:00,19.3434
2019-01-28 13:25:00,19.36
2019-01-28 13:30:00,19.39
2019-01-28 13:35:00,19.39
2019-01-28 13:40:00,19.42
2019-01-28 13:45:00,19.39
2019-01-28 13:50:00,19.43
2019-01-28 13:55:00,19.455
2019-01-28 14:00:00,19.51
2019-01-28 14:05:00,19.48
2019-01-28 14:15:00,19.5135
2019-01-28 14:20:00,19.5273
2019-01-28 14:25:00,19.52
2019-01-28 14:30:00,19.5
2019-01-28 14:35:00,19.5
2019-01-28 14:40:00,19.5334
2019-01-28 14:45:00,19.53
2019-01-28 14:50:00,19.5301
2019-01-28 14:55:00,19.51
2019-01-28 15:00:00,19.56
2019-01-28 15:05:00,19.5599
2019-01-28 15:10:00,19.55
2019-01-28 15:15:00,19.51
2019-01-28 15:20:00,19.515
2019-01-28 15:25:00,19.51
2019-01-28 15:30:00,19.505
2019-01-28 15:35:00,19.49
2019-01-28 15:40:00,19.5
2019-01-28 15:45:00,19.495
2019-01-28 15:50:00,19.49
2019-01-28 15:55:00,19.46
2019-01-28 16:00:00,19.405
2019-01-29 09:35:00,19.35
2019-01-29 09:40:00,19.18
2019-01-29 09:45:00,19.05
2019-01-29 09:50:00,19.06
2019-01-29 09:55:00,19.185
2019-01-29 10:00:00,19.09
2019-01-29 10:05:00,19.1384
2019-01-29 10:10:00,19.2285
2019-01-29 10:15:00,19.235
2019-01-29 10:20:00,19.05
2019-01-29 10:25:00,19.0824
2019-01-29 10:30:00,19.125
2019-01-29 10:35:00,19.2
2019-01-29 10:40:00,19.09
2019-01-29 10:45:00,19.08
2019-01-29 10:50:00,19.08
2019-01-29 10:55:00,19.02
2019-01-29 11:00:00,19.03
2019-01-29 11:05:00,18.99
2019-01-29 11:10:00,19.005
2019-01-29 11:15:00,19.1
2019-01-29 11:20:00,19.1
2019-01-29 11:25:00,19.1
2019-01-29 11:30:00,19.0
2019-01-29 11:35:00,19.09
2019-01-29 11:40:00,19.13
2019-01-29 11:45:00,19.17
2019-01-29 11:50:00,19.15
2019-01-29 11:55:00,19.13
